row_index,rank,feature,feature_value,shap_value,abs_shap
154,4,cat__TIME_OF_DAY_evening,1.0,0.02456488076511505,0.02456488076511505
154,5,num__ORIGIN_DELAY_RATE,-1.436658790848525,-0.023707301049860234,0.023707301049860234
155,1,num__ROUTE_DELAY_RATE,-2.5131202651823936,-0.09146264640628488,0.09146264640628488
155,2,cat__SEASON_fall,1.0,-0.028882448124177243,0.028882448124177243
155,3,num__ORIGIN_DELAY_RATE,-2.0293048996789107,-0.02258452289823822,0.02258452289823822
155,4,cat__TIME_OF_DAY_morning,0.0,0.022141364852918743,0.022141364852918743
155,5,num__DEST_DELAY_RATE,-1.542316527477014,-0.01826127354369305,0.01826127354369305
156,1,num__SCHEDULED_DEPARTURE,0.03363013810274303,0.03299757273708792,0.03299757273708792
156,2,cat__TIME_OF_DAY_morning,0.0,0.0325337320780136,0.0325337320780136
156,3,num__ROUTE_DELAY_RATE,-0.38317809425372373,-0.01891890623890049,0.01891890623890049
156,4,num__CARRIER_DELAY_RATE_DOW,0.20768322824875426,0.010734596233169214,0.010734596233169214
156,5,cat__SEASON_fall,0.0,0.01033631614051501,0.01033631614051501
157,1,num__SCHEDULED_DEPARTURE,0.8091616778997927,0.04181044821619935,0.04181044821619935
157,2,num__ROUTE_DELAY_RATE,-0.9481532849505379,-0.03558709838608138,0.03558709838608138
157,3,cat__TIME_OF_DAY_morning,0.0,0.0289111293895985,0.0289111293895985
157,4,cat__TIME_OF_DAY_evening,1.0,0.02568509810304022,0.02568509810304022
157,5,cat__SEASON_winter,1.0,0.011710905514451041,0.011710905514451041
158,1,num__SCHEDULED_DEPARTURE,1.078012611696103,0.06036601256669883,0.06036601256669883
158,2,cat__TIME_OF_DAY_morning,0.0,0.040927850295147436,0.040927850295147436
158,3,cat__TIME_OF_DAY_evening,1.0,0.037934759239788035,0.037934759239788035
158,4,num__ROUTE_DELAY_RATE,-0.627537795555329,-0.027032917754813753,0.027032917754813753
158,5,cat__SEASON_summer,1.0,0.015751436448429103,0.015751436448429103
159,1,cat__TIME_OF_DAY_morning,0.0,0.0260885380340369,0.0260885380340369
159,2,num__CARRIER_DELAY_RATE_DOW,-1.3411683417843352,-0.02237103261847551,0.02237103261847551
159,3,num__CARRIER_DELAY_RATE,-1.5327753906460064,-0.015609492852186123,0.015609492852186123
159,4,num__ROUTE_DELAY_RATE,-0.22679720767920963,-0.014065321031357597,0.014065321031357597
159,5,cat__AIRLINE_DL,1.0,-0.012720395160413319,0.012720395160413319
160,1,num__ROUTE_DELAY_RATE,-1.0649813135750663,-0.04316598462615502,0.04316598462615502
160,2,num__CARRIER_DELAY_RATE_DOW,-1.9580636641336575,-0.030819266958565093,0.030819266958565093
160,3,cat__TIME_OF_DAY_morning,0.0,0.02575598488151627,0.02575598488151627
160,4,num__SCHEDULED_DEPARTURE,-0.18351869304043086,0.021841039073142384,0.021841039073142384
160,5,num__CARRIER_DELAY_RATE,-1.7129509912325944,-0.018015786106359427,0.018015786106359427
161,1,num__SCHEDULED_DEPARTURE,-1.0934756997356356,-0.045900319253455564,0.045900319253455564
161,2,cat__TIME_OF_DAY_morning,1.0,-0.02771930263987315,0.02771930263987315
161,3,cat__TIME_OF_DAY_evening,0.0,-0.009665448158286835,0.009665448158286835
161,4,cat__SEASON_fall,0.0,0.008981141382685109,0.008981141382685109
161,5,num__MONTH,-1.0439733520832553,0.008478738915146096,0.008478738915146096
162,1,cat__SEASON_fall,1.0,-0.05385024409335301,0.05385024409335301
162,2,num__SCHEDULED_DEPARTURE,0.8401829394916747,0.04002577526838649,0.04002577526838649
162,3,num__ROUTE_DELAY_RATE,0.9355269112513269,0.03915883878189561,0.03915883878189561
162,4,cat__TIME_OF_DAY_evening,1.0,0.028242418941413234,0.028242418941413234
162,5,cat__TIME_OF_DAY_morning,0.0,0.02668181132072277,0.02668181132072277
163,1,num__SCHEDULED_DEPARTURE,1.8949058336156621,0.04594371834788035,0.04594371834788035
163,2,cat__TIME_OF_DAY_morning,0.0,0.028190738633761613,0.028190738633761613
163,3,num__CARRIER_DELAY_RATE_DOW,-1.3708314389516696,-0.02344015171346882,0.02344015171346882
163,4,num__ROUTE_DELAY_RATE,-0.4142019560757277,-0.021356034780412755,0.021356034780412755
